0.00050	3.25802
0.00100	3.25845
0.00150	3.25886
0.00200	3.25926
0.00250	3.25964
0.00300	3.26003
0.00350	3.26040
0.00400	3.26076
0.00450	3.26111
0.00500	3.26144
0.00550	3.26178
0.00600	3.26209
0.00650	3.26239
0.00700	3.26267
0.00750	3.26294
0.00800	3.26325
0.00850	3.26348
0.00900	3.26370
0.00950	3.26395
0.01000	3.26418
0.01050	3.26436
0.01100	3.26457
0.01150	3.26473
0.01200	3.26493
0.01250	3.26507
0.01300	3.26521
0.01350	3.26533
0.01400	3.26545
0.01450	3.26556
0.01500	3.26563
0.01550	3.26572
0.01600	3.26581
0.01650	3.26581
0.01700	3.26590
0.01750	3.26588
0.01800	3.26594
0.01850	3.26591
0.01900	3.26588
0.01950	3.26589
0.02000	3.26581
0.02050	3.26578
0.02100	3.26573
0.02150	3.26562
0.02200	3.26555
0.02250	3.26545
0.02300	3.26533
0.02350	3.26518
0.02400	3.26506
0.02450	3.26489
0.02500	3.26472
0.02550	3.26455
0.02600	3.26435
0.02650	3.26414
0.02700	3.26391
0.02750	3.26368
0.02800	3.26346
0.02850	3.26321
0.02900	3.26292
0.02950	3.26265
0.03000	3.26235
0.03050	3.26207
0.03100	3.26175
0.03150	3.26140
0.03200	3.26109
0.03250	3.26074
0.03300	3.26037
0.03350	3.26000
0.03400	3.25960
0.03450	3.25926
0.03500	3.25883
0.03550	3.25841
0.03600	3.25799
0.03650	3.25756
0.03700	3.25712
0.03750	3.25668
0.03800	3.25620
0.03850	3.25575
0.03900	3.25526
0.03950	3.25478
0.04000	3.25428
0.04050	3.25375
0.04100	3.25324
0.04150	3.25272
0.04200	3.25220
0.04250	3.25167
0.04300	3.25110
0.04350	3.25055
0.04400	3.24999
0.04450	3.24941
0.04500	3.24884
0.04550	3.24825
0.04600	3.24770
0.04650	3.24706
0.04700	3.24648
0.04750	3.24589
0.04800	3.24524
0.04850	3.24464
0.04900	3.24400
0.04950	3.24338
0.05000	3.24275
0.05050	3.24212
0.05100	3.24146
0.05150	3.24081
0.05200	3.24016
0.05250	3.23951
0.05300	3.23885
0.05350	3.23819
0.05400	3.23750
0.05450	3.23685
0.05500	3.23617
0.05550	3.23550
0.05600	3.23484
0.05650	3.23416
0.05700	3.23348
0.05750	3.23280
0.05800	3.23213
0.05850	3.23144
0.05900	3.23076
0.05950	3.23008
0.06000	3.22939
0.06050	3.22871
0.06100	3.22804
0.06150	3.22735
0.06200	3.22666
0.06250	3.22600
0.06300	3.22531
0.06350	3.22464
0.06400	3.22397
0.06450	3.22330
0.06500	3.22263
0.06550	3.22197
0.06600	3.22129
0.06650	3.22064
0.06700	3.21999
0.06750	3.21933
0.06800	3.21868
0.06850	3.21802
0.06900	3.21737
0.06950	3.21676
0.07000	3.21612
0.07050	3.21549
0.07100	3.21489
0.07150	3.21425
0.07200	3.21362
0.07250	3.21302
0.07300	3.21242
0.07350	3.21183
0.07400	3.21125
0.07450	3.21067
0.07500	3.21008
0.07550	3.20951
0.07600	3.20896
0.07650	3.20839
0.07700	3.20786
0.07750	3.20730
0.07800	3.20677
0.07850	3.20625
0.07900	3.20574
0.07950	3.20523
0.08000	3.20471
0.08050	3.20424
0.08100	3.20375
0.08150	3.20329
0.08200	3.20284
0.08250	3.20237
0.08300	3.20192
0.08350	3.20150
0.08400	3.20106
0.08450	3.20065
0.08500	3.20024
0.08550	3.19987
0.08600	3.19946
0.08650	3.19910
0.08700	3.19874
0.08750	3.19838
0.08800	3.19804
0.08850	3.19771
0.08900	3.19739
0.08950	3.19708
0.09000	3.19677
0.09050	3.19650
0.09100	3.19622
0.09150	3.19596
0.09200	3.19572
0.09250	3.19546
0.09300	3.19526
0.09350	3.19505
0.09400	3.19482
0.09450	3.19466
0.09500	3.19446
0.09550	3.19431
0.09600	3.19414
0.09650	3.19403
0.09700	3.19389
0.09750	3.19375
0.09800	3.19367
0.09850	3.19358
0.09900	3.19350
0.09950	3.19343
0.10000	3.19337
0.10050	3.19335
0.10100	3.19330
0.10150	3.19330
0.10200	3.19329
0.10250	3.19332
0.10300	3.19332
0.10350	3.19337
0.10400	3.19341
0.10450	3.19348
0.10500	3.19355
0.10550	3.19363
0.10600	3.19374
0.10650	3.19384
0.10700	3.19398
0.10750	3.19411
0.10800	3.19425
0.10850	3.19442
0.10900	3.19459
0.10950	3.19478
0.11000	3.19498
0.11050	3.19519
0.11100	3.19540
0.11150	3.19565
0.11200	3.19589
0.11250	3.19615
